	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
393	A képen két férfi és egy nő áll egy fa mellett.	There are two men and a woman standing next to a tree in the picture.	There are two men and a woman standing next to a tree in the picture.	True	True	0.7741591	44	44, 553, 9	1.0	44
394	Mindig mosolyog.	Lunch is at noon.	She smiles a lot.	False	False	1.1092848	523	523, 601, 885	0	137
395	Volt egyszer egy szegény ember és egy gazdag asszony.	Once upon a time, there lived a poor man and a rich woman.	Once upon a time, there lived a poor man and a rich woman.	True	True	1.0045314	9	9, 554, 431	1.0	9
396	Részemről nincs kifogás.	Frequent sex is not good.	As for me, I have no objection.	False	False	1.0426795	764	764, 340, 663	0	445
397	Úgy tűnik, mindjárt elered az eső.	"""It must be great to be tall."" ""Do you think so? It's not really that great. You keep bumping your head on the ceiling."""	It looks as if it is going to rain.	False	False	1.0292461	516	516, 40, 389	0	452
398	Tamás folyton tanul.	Tom changes his mind a lot.	Tom studies all the time.	False	False	0.8997606	171	171, 449, 72	0	434
399	Te takarítod fel.	You need to stop wasting time.	You clean up.	False	False	1.0749816	916	916, 680, 266	0	454
400	Az üzletünk nincs nyitva.	The boy is swimming with his friends.	Our store isn't open.	False	False	1.0305336	994	994, 523, 937	0	299
401	Amikor végre úgy döntött Tom, hogy beismeri homoszexualitását, már mindenki tudta.	When Tom finally decided to come out of the closet, everyone already knew he was gay.	When Tom finally decided to come out of the closet, everyone already knew he was gay.	True	True	0.7422242	978	978, 536, 71	1.0	978
402	Tényleg szakítani akarsz a barátnőddel?	Do you know what friendship is?	Do you really want to break up with your girlfriend?	False	False	0.86066604	343	343, 92, 742	0	269
403	Őrülten féltékeny a feleségére.	She wants him to be just a friend.	He is madly jealous of his woman.	False	False	0.96646047	469	469, 641, 365	0	318
404	- Apa, miért kék az ég? - Hát mert az!	I don't want to be lame; I want to be cool!!	"""Daddy, why is the sky blue?"" ""Well, it just is."""	False	True	0.8193625	921	921, 599, 769	0.5	599
405	A kapitány megparancsolta az embereinek, hogy tüzeljenek.	The captain ordered his men to fire.	The captain ordered his men to fire.	True	True	0.94085956	643	643, 516, 791	1.0	643
406	Mondta Tom, hogy tudni vélte, mi a probléma.	Tom said he thought he knew what the problem was.	Tom said he thought he knew what the problem was.	True	True	0.80254483	630	630, 71, 571	1.0	630
407	A vállamon aludt el.	The wound was fatal to him.	She fell asleep on my shoulder.	False	False	1.0492225	120	120, 6, 523	0	638
408	Ki volt ma itt az első?	How many people are on the list now?	Who was the first one here today?	False	True	0.7318435	213	213, 650, 8	0.5	650
409	Ez a lárma elviselhetetlen.	The light is on.	This noise is unbearable.	False	False	0.99612117	709	709, 6, 179	0	20
410	Gyakran repülsz?	What are they doing there?	Do you fly frequently?	False	False	0.81057787	353	353, 213, 400	0	993
411	Házas vagyok, és van két gyerekem.	I am married and have two children.	I am married and have two children.	True	True	0.75385845	1	1, 773, 778	1.0	1
412	Ez sokat segítene.	Learning should not be forced. Learning should be encouraged.	That would be helpful.	False	False	0.93739426	894	894, 986, 826	0	415
413	Nem vagy álmos?	Who is sick?	Aren't you sleepy?	False	False	0.8247776	400	400, 345, 213	0	142
414	Noha nem én nyertem, de azért sikerült kapnom egy vigaszdíjat.	I didn't win, but at least I got a consolation prize.	I didn't win, but at least I got a consolation prize.	True	True	0.87177587	626	626, 516, 202	1.0	626
415	A rendőr a szokásos éjszakai őrjáratán volt.	The policeman was on his usual nightly round.	The policeman was on his usual nightly round.	True	True	0.9189099	320	320, 994, 104	1.0	320
416	Amikor kicsi voltam, szerettem volna háziállatnak egy barnamedvét, hogy megijessze a szomszédokat.	When I was little, I wanted to have a pet brown bear to scare my neighbors.	When I was little, I wanted to have a pet brown bear to scare my neighbors.	True	True	0.8286364	233	233, 394, 706	1.0	233
417	Tomi radikális.	Storm in a teacup.	Tom is radical.	False	True	1.0911461	728	728, 546, 553	0.5	546
418	Mit szólna egy csésze teához?	Would you fetch me a glass of water?	Would you like to have a cup of tea?	False	False	0.86579883	247	247, 178, 633	0	10
419	Gyerekek játszanak a parton.	Several children are playing on the beach.	Several children are playing on the beach.	True	True	0.9835483	245	245, 183, 158	1.0	245
420	Jártál valaha külföldön?	For how long have you been studying Esperanto?	Have you ever visited a foreign country?	False	False	0.82127035	742	742, 890, 875	0	145
421	A vonatban állnia kellett.	She had to stand in the train.	She had to stand in the train.	True	True	0.92683625	6	6, 169, 242	1.0	6
422	Abba kell hagynod a piálást.	The cat is on the mat.	You must quit drinking.	False	False	1.073473	266	266, 975, 916	0	547
423	A macska a lábtörlőn van	I have worked for one company where the payroll was snatched on a dark winter's night.	The cat is on the mat.	False	False	1.118631	192	192, 994, 725	0	266
424	Kettejük közül ő a szorgalmasabb.	He is the more diligent of the two.	He is the more diligent of the two.	True	True	0.8549614	641	641, 457, 826	1.0	641
425	Eljönnél velem a folyóhoz?	Won't you go with me to the river?	Won't you go with me to the river?	True	True	0.8718624	763	763, 742, 725	1.0	763
426	Róma sem egy nap alatt épült fel.	Rome was not built in a day.	Rome was not built in a day.	True	True	0.7339468	889	889, 782, 773	1.0	889
427	Akkora vagy!	This is silly!	You're so big.	False	False	0.77398086	830	830, 422, 421	0	136
428	Az infláció csökken.	Inflation is down.	Inflation is down.	True	True	0.90366673	179	179, 517, 428	1.0	179
429	Van egy iskola a házam közelében.	There is a school near my house.	There is a school near my house.	True	True	0.89889073	274	274, 245, 214	1.0	274
430	Érdemes megnézni a várat.	The castle is worth visiting.	The castle is worth visiting.	True	True	1.005002	770	770, 266, 767	1.0	770
431	Nagyon gyorsan tudok írni.	Fishing is the only thing Tom wants to do.	I can write very fast.	False	False	0.8332944	374	374, 768, 883	0	806
432	Ő és én hasonlóan gondolkodunk.	To be surprised, to wonder, is to begin to understand.	He and I are like-minded.	False	False	0.7937672	533	533, 992, 883	0	880
433	Ágyban kéne maradnia három vagy négy napig.	You should stay in bed for three or four days.	You should stay in bed for three or four days.	True	True	0.8510512	151	151, 523, 921	1.0	151
434	Ajándékot keresek az édesanyámnak.	I meet Mihaela every morning at the subway.	I am looking for a present for my mother.	False	False	1.0625151	162	162, 968, 374	0	812
435	Ez az én válaszom!	This is silly!	That's MY line!	False	False	0.68808985	830	830, 753, 421	0	411
436	Lenne az ellen kifogásod, ha segítenék?	May I leave a message?	Would you mind if I help?	False	False	0.8770294	875	875, 437, 701	0	636
437	Te értetted, mit mondott?	For how long have you been studying Esperanto?	Did you make out what he said?	False	False	0.9702461	742	742, 890, 541	0	350
438	Egy férfi nem sír nyilvánosság előtt.	Numerous stars were visible in the sky.	Man will not cry in public.	False	False	1.0855557	637	637, 340, 41	0	74
439	Van söröm.	Turn on the radio.	I've got beer.	False	False	1.1491189	115	115, 416, 728	0	874
440	Nagyon dögös vagy.	I don't want to be lame; I want to be cool!!	You're so hot.	False	False	1.148604	921	921, 90, 601	0	140
441	Tudna nekem egy jobb árat mondani?	How many people are on the list now?	Can you give me a better price?	False	False	0.9024799	213	213, 875, 633	0	69
442	Azért, mert lány vagy.	Everyone wants to hear what everyone wants to hear.	That's because you're a girl.	False	False	1.0006095	883	883, 826, 489	0	446
443	Tomit fel kell tartóztatni.	Tom needs to be stopped.	Tom needs to be stopped.	True	True	0.9077971	893	893, 434, 505	1.0	893
444	Kevésbé türelmes, mint a bátyja.	He is less patient than his brother.	He is less patient than his brother.	True	True	0.91485786	188	188, 904, 641	1.0	188
445	Az épület húszemeletes.	The building has twenty floors.	The building has twenty floors.	True	True	0.78926516	13	13, 235, 553	1.0	13
446	Úgy hallottam, hogy bébiszittert keresel.	I do not remember if I have already added salt.	I heard you were looking for a babysitter.	False	False	0.9985893	789	789, 704, 616	0	551
447	Csupán tíz százalékát használjuk az agyunknak.	The human brain weighs about three pounds.	We only use 10% of our brain.	False	True	1.0720141	686	686, 919, 885	0.5	919
448	Nekem ez elég.	No news is good news.	That's enough for me.	False	False	0.9289067	967	967, 290, 624	0	325
449	Elhitette velem azt, hogy nem hallott engem.	When I saw you last time, you were just little girls.	She pretended that she didn't hear me.	False	True	0.8789791	394	394, 107, 514	0.5	107
450	Felkapcsolták a világítást.	Everyone wants to hear what everyone wants to hear.	The light is on.	False	False	1.0611016	883	883, 750, 736	0	709
451	Te hülye!	Do not be so vengeful!	You are stupid.	False	False	0.725173	437	437, 830, 612	0	829
452	Külföldi vagyok.	Life is a bitch.	I am a foreigner.	False	True	0.9080696	821	821, 887, 583	0.5	887
453	A tanárunk egy gentlemen, a szó igazi értelmében.	Our teacher is a gentleman in the true sense of the word.	Our teacher is a gentleman in the true sense of the word.	True	True	0.84622097	672	672, 738, 671	1.0	672
454	Általában sosem vagyok otthon, amikor a füvet nyírják, ezért csak a lenyírt gyepet látom.	His wife is as beautiful as a dream, not to mention his daughter.	I wasn't usually home when the lawn was cut, so all I ever saw were the results.	False	False	0.9717418	431	431, 71, 883	0	298
455	Csak nem szarkazmust hallok ki a szavaidból?	Do cats see in the dark?	Do I detect sarcasm?	False	False	0.93068933	178	178, 213, 23	0	391
456	Két szemem van.	He has two beautiful boys.	I have two eyes.	False	False	0.99344957	284	284, 952, 504	0	972
457	Iskolánk a város központjában található.	Our school is in the center of the town.	Our school is in the center of the town.	True	True	0.96608627	790	790, 428, 313	1.0	790
458	Az egy magas épület, ugye?	That is a high building, is it not?	That is a high building, is it not?	True	True	0.8550992	95	95, 400, 633	1.0	95
459	Kérjük, adja meg a nevét és a címét ezen az űrlapon!	Today is a good day!	Please fill in your name and address on this form.	False	False	0.9042785	753	753, 758, 769	0	217
460	Láttam, hogy valaki ellopta az árut.	Everyone wants to hear what everyone wants to hear.	I saw somebody steal the merchandise.	False	False	0.9282762	883	883, 201, 810	0	835
461	Tom egész nap dolgozott tegnap.	Tom spent all day looking for a job.	Tom worked all day yesterday.	False	True	0.8009304	243	243, 713, 815	0.5	713
462	Arthur kora ötvenes éveiben járt.	Betty likes classical music.	Arthur was in his early fifties.	False	False	0.9836304	305	305, 117, 434	0	236
463	Szednünk kell a lábunkat.	"""It must be great to be tall."" ""Do you think so? It's not really that great. You keep bumping your head on the ceiling."""	We must hurry.	False	False	1.0728089	516	516, 202, 74	0	580
464	Meg tudsz őrizni egy titkot?	Could we go somewhere else?	Can you keep a secret?	False	False	0.9134275	914	914, 725, 213	0	598
465	Ön nem volt ott? - kérdezte Jordan úr.	"""Did she like the film?"" - ""Yes, she did."""	"""Weren't you there?"" asked Mr Jordan."	False	True	1.0236771	202	202, 939, 210	0.5	939
466	Részletes utasításokat adtam neki.	I gave him detailed instructions.	I gave him detailed instructions.	True	True	0.8954302	55	55, 249, 467	1.0	55
467	Szeretsz utazni?	Shall we watch the movie now?	Do you like trips?	False	False	0.8411076	725	725, 400, 524	0	798
468	A kanapé alatt van a tv-távirányító.	There is a TV remote control under the couch.	There is a TV remote control under the couch.	True	True	0.91265833	848	848, 886, 266	1.0	848
469	Ezt a tényt nem szabad elfelejteni.	This fact must not be forgotten.	This fact must not be forgotten.	True	True	0.8123325	377	377, 535, 980	1.0	377
470	Szeretném tudni, ki kezdte ezt.	The 23 fits you better.	I want to know who started this.	False	True	0.8968452	375	375, 595, 747	0.5	595
471	Siess!	This is silly!	Hurry it up!	False	True	0.6636206	830	830, 422, 433	0.5	422
472	Tom kinyitotta az ajtót, mielőtt még Maria kopogni tudott volna.	Tom got Mary to scratch the part of his back he couldn't reach.	Tom opened the door before Mary had a chance to knock.	False	False	0.9439285	106	106, 71, 978	0	103
473	Téged meglőttek, Tom.	You got shot, Tom.	You got shot, Tom.	True	True	0.76752543	482	482, 210, 150	1.0	482
474	Kivel mentél szörfözni?	For how long have you been studying Esperanto?	Who did you go surfing with?	False	False	0.84072495	742	742, 725, 633	0	863
475	Attól tartok, nem jön el.	Thank God I am an atheist.	I am afraid he won't come.	False	False	0.991941	601	601, 74, 533	0	655
476	Azt akarja, hogy barátok legyenek csak.	She knows what she wants.	She wants him to be just a friend.	False	True	0.8058704	826	826, 883, 469	0.3333333333333333	469
477	Péter egy kandúrt vásárol.	George works on a big farm.	Peter is buying a tomcat.	False	True	1.020385	959	959, 720, 715	0.3333333333333333	715
478	Mari fodrász.	Inflation is down.	Mary is a hairdresser.	False	False	1.0114241	179	179, 504, 967	0	65
479	Az a hír kapott szárnyra, hogy kirúgták.	The car broke down, so that we had to walk.	There are rumors in the air that he was fired.	False	False	0.9449277	267	267, 6, 775	0	340
480	Csak kérdezem magamban, hogy ez mindenki másnak ugyanaz-e.	If you understand this one, then the others are nearly the same.	I can only wonder if this is the same for everyone else.	False	False	0.80850554	201	201, 671, 933	0	899
481	Ez képen jobban néz ki, mint a valóságban.	That looks better in the picture than in reality.	That looks better in the picture than in reality.	True	True	0.7754363	588	588, 671, 550	1.0	588
482	Senki nem szerzett elég szavazatot ahhoz, hogy megnyerje a szavazást.	No man received enough votes to win the nomination.	No man received enough votes to win the nomination.	True	True	0.7077811	265	265, 71, 796	1.0	265
483	Jó leszek.	This is silly!	I'll be good.	False	False	0.9120387	830	830, 612, 611	0	297
484	Moziba mész?	Who is sick?	Are you going to a movie?	False	False	0.9098935	400	400, 633, 5	0	172
485	Ő nem beszél sokat.	She knows what she wants.	He doesn't talk much.	False	False	0.75867736	826	826, 883, 457	0	33
486	Aláírtam a szerződést.	Collect your thoughts before you begin your work.	I signed the contract.	False	False	0.9948592	467	467, 601, 583	0	126
487	Meddig kell várnom?	How long did you stay?	How long do I have to wait?	False	False	0.86970234	520	520, 400, 345	0	164
488	Elmehetünk máshová?	Where is the problem?	Could we go somewhere else?	False	False	0.9047315	524	524, 213, 400	0	914
489	Azért jött, hogy megkérjen minket, hogy segítsünk neki.	He came to ask us to help him.	He came to ask us to help him.	True	True	0.94825876	511	511, 233, 514	1.0	511
490	Milyen volt a franciaóra?	How was the French class?	How was the French class?	True	True	0.80473554	8	8, 742, 400	1.0	8
491	Nagyon meg kéne javítani a tetőt.	The roof is really in need of repair.	The roof is really in need of repair.	True	True	1.0099387	235	235, 916, 71	1.0	235
492	Tom rákényszerült, hogy eladja a gazdaságát.	Tom was forced to sell his farm.	Tom was forced to sell his farm.	True	True	0.82207525	382	382, 796, 505	1.0	382
493	Menjünk, igyunk meg egy kávét.	Son of a bitch stole my backpack, ate my sandwich, and shit in my Thermos!	Let's go grab a cup of coffee.	False	False	0.90878534	828	828, 738, 516	0	480
494	A nők általában 10 évvel tovább élnek mint a férfiak.	Women usually live 10 years longer than men do.	Women usually live 10 years longer than men do.	True	True	0.84851444	176	176, 974, 428	1.0	176
495	Tom elhatározta, hogy megpróbál tabletta nélkül aludni.	Tom decided to try sleeping without a pillow.	Tom decided to try sleeping without a pillow.	True	True	0.7540164	71	71, 978, 678	1.0	71
496	Az ember nem olyan mindenható, mint Isten.	Man is not as almighty as God.	Man is not as almighty as God.	True	True	0.65302324	851	851, 933, 535	1.0	851
497	Tomi haja hátra van fésülve.	Tom wants to see his son.	Tom wears his hair slicked back.	False	False	0.9523431	505	505, 347, 994	0	827
498	Kívülről meg tudod tenni.	Everyone wants to hear what everyone wants to hear.	You can do it from the outside.	False	False	0.87670565	883	883, 489, 583	0	810
499	Ez számomra volapük.	This is irrelevant.	It's all Greek to me.	False	False	1.0032601	522	522, 552, 392	0	68
500	Körülbelül 133 kilométerre van Londontól.	It's about 133 kilometers from London.	It's about 133 kilometers from London.	True	True	0.6248654	313	313, 428, 537	1.0	313
501	Ne hajtson annyira a bosszú!	I don't want to be lame; I want to be cool!!	Do not be so vengeful!	False	True	0.84991956	921	921, 437, 906	0.5	437
502	A nevem Jack.	My name is Jack.	My name is Jack.	True	True	0.8781853	556	556, 878, 546	1.0	556
503	Zamenhof, a tervezett eszperantó nyelv kezdeményezője, szemorvos volt.	Zamenhof, the creator of Esperanto, was an ophthalmologist.	Zamenhof, creator of the constructed language Esperanto, was an ophthalmologist.	False	True	0.67403483	750	750, 739, 748	0.5	739
504	Vidd haza!	This is silly!	Take it home.	False	False	0.7222326	830	830, 437, 422	0	797
505	Gyengéden a vállára tette a kezét.	She knows what she wants.	He put his hand gently on her shoulder.	False	False	1.0715958	826	826, 860, 652	0	362
506	Tomi aláírt egy beleegyezési nyilatkozatot.	Tom signed a confession.	Tom signed a confession.	True	True	1.1058264	127	127, 167, 515	1.0	127
507	Minden könyvtári könyvet vissza kell vinni év végéig.	You should return all the library books before the end of the year.	You should return all the library books before the end of the year.	True	True	0.9905491	229	229, 104, 712	1.0	229
508	A Nap egy közepes csillag.	The sun is a medium-sized star.	The sun is a medium-sized star.	True	True	0.86313283	654	654, 637, 109	1.0	654
509	Jól beszélsz kínaiul?	Do you speak Chinese well?	Do you speak Chinese well?	True	True	0.73314834	948	948, 881, 742	1.0	948
510	Az igazat megvallva, én már láttam ezt a filmet.	To tell the truth, I've already seen that movie.	To tell the truth, I've already seen that movie.	True	True	0.93229616	532	532, 201, 902	1.0	532
511	Tomi felbontott egy sört.	Tom decided to try sleeping without a pillow.	Tom opened a beer.	False	False	0.8204044	71	71, 715, 243	0	607
512	Senki sem pótolhatatlan.	This word is not found in the list.	Nobody is indispensable.	False	False	0.98941827	663	663, 404, 801	0	292
513	Rózsákat ültettem a kertbe.	"""It must be great to be tall."" ""Do you think so? It's not really that great. You keep bumping your head on the ceiling."""	I planted roses in the garden.	False	False	1.0685478	516	516, 828, 921	0	593
514	Biztos, hogy ő egy kedves ember, de nem nagyon okos.	It is true he is a learned man, but he lacks common sense.	He is a nice person, to be sure, but not very clever.	False	False	0.8921305	457	457, 469, 826	0	563
515	Kell valami étel.	Thank God I am an atheist.	I need food.	False	False	0.9987879	601	601, 738, 728	0	380
516	Szedd össze a játékaidat!	Get your arse into gear!	Gather your toys together.	False	False	0.94434106	734	734, 735, 0	0	971
517	Elpusztította az ellenségeit.	He exterminated his enemies.	He exterminated his enemies.	True	True	0.6718106	43	43, 62, 16	1.0	43
518	Add oda azt a darab papírt, majd én megvizsgálom.	Collect your thoughts before you begin your work.	Give me that piece of paper, and I will inspect it!	False	True	0.98630357	467	467, 769, 516	0.5	769
519	Biztos vagyok benne, hogy korán elmegy.	You must be cautious.	I'm sure he'll leave early.	False	False	0.93565536	583	583, 489, 883	0	355
520	A földeken dolgozik.	Tom lives on a boat.	He works in the fields.	False	True	1.0270698	878	878, 637, 218	0.3333333333333333	218
521	Amit Tomi mondott, annak semmi értelme.	Tom is full of hope.	What Tom said doesn't make sense.	False	False	1.0125852	72	72, 689, 533	0	398
522	Szeret Ön táncolni?	Do I detect sarcasm?	Do you like to dance?	False	False	0.97057843	391	391, 400, 675	0	724
523	Értékelem a segítségedet és a barátságodat.	To be surprised, to wonder, is to begin to understand.	I value your help and friendship.	False	False	0.93958354	533	533, 894, 601	0	429
524	Én tudom, hogy úgy történt.	I watch TV now and then.	I knew it would happen this way.	False	True	0.781158	768	768, 51, 289	0.3333333333333333	289
525	Ne közelíts a barátnőmhöz!	I don't want to be lame; I want to be cool!!	Stay away from my girlfriend.	False	False	0.8450669	921	921, 437, 735	0	619
526	A lámpa szürke.	The lamp is grey.	The lamp is grey.	True	True	0.79973555	252	252, 186, 471	1.0	252
527	Helyesled azt, amit csinál?	How much does it hurt?	Do you approve of what she is doing?	False	False	0.96064234	852	852, 343, 437	0	23
528	Mária kellett Tominak.	Tom needed Mary.	Tom needed Mary.	True	True	1.045904	800	800, 882, 594	1.0	800
529	Járnak iskolába a gyerekek?	Do the children go to school?	Do the children go to school?	True	True	0.8269943	244	244, 412, 742	1.0	244
530	Nyelvtan szempontjából rendben van, de egy anyanyelvű nem mondana ilyet.	Fishing is the only thing Tom wants to do.	Grammatically, it's correct, but native speakers wouldn't say something like that.	False	False	0.94615114	374	374, 832, 457	0	246
531	A matematika óra jó.	They say love is blind.	The mathematics class is good.	False	False	1.1506387	548	548, 883, 222	0	283
532	Elnökként beiktatták őt.	He was inaugurated as President.	He was inaugurated as President.	True	True	0.93539095	414	414, 792, 175	1.0	414
533	Beszéltem Tomival telefonon.	I spoke to Tom on the phone.	I spoke to Tom on the phone.	True	True	0.88014436	677	677, 883, 571	1.0	677
534	- Nem - ismételte az angol.	Storm in a teacup.	"""No,"" repeated the Englishman."	False	False	1.0786428	728	728, 74, 202	0	413
535	Jakab nagyon szigorú a gyermekeivel.	Jack is very severe with his children.	Jack is very severe with his children.	True	True	0.88667905	306	306, 188, 962	1.0	306
536	Kórházba kellene menned.	We need sleep.	You should go to the hospital.	False	True	0.8876542	592	592, 746, 728	0.5	746
537	Talán segítséget kellene szereznünk.	You must be cautious.	Maybe we should get some help.	False	False	0.8651829	583	583, 826, 801	0	786
538	Vettünk egy nagy zongorát, ami a fél nappalit elfoglalta.	Son of a bitch stole my backpack, ate my sandwich, and shit in my Thermos!	We bought a grand piano which took up half of our living room.	False	False	0.9922333	828	828, 192, 344	0	996
539	A macskák látnak a sötétben?	Do cats see in the dark?	Do cats see in the dark?	True	True	0.89415646	178	178, 244, 213	1.0	178
540	Ha ilyen lehetnék...	Then there is a problem...	If I could be like that...	False	True	0.5404762	419	419, 522, 423	0.3333333333333333	423
541	Ő a tökéletes pasi.	She knows what she wants.	He's the perfect guy.	False	False	0.9093298	826	826, 583, 489	0	216
542	A nővérem minden reggel hajat mos.	I don't want to be lame; I want to be cool!!	My sister washes her hair every morning.	False	False	1.0267086	921	921, 994, 344	0	276
543	A véletlen egy síközpontban hozott össze bennünket.	I found a place to live.	Chance has thrown us together at a skiing resort.	False	False	0.9796871	760	760, 603, 467	0	772
544	Ez nagyon furcsa.	This is very strange.	This is very strange.	True	True	0.8407314	609	609, 855, 288	1.0	609
545	"Mivel a kommunizmus összeomlott, mostanában a kapitalizmust vádolják azzal, hogy ""világuralomra tör""."	"As communism has collapsed, capitalism is now accused of trying to ""dominate the world."""	"As communism has collapsed, capitalism is now accused of trying to ""dominate the world."""	True	True	0.7012646	935	935, 933, 554	1.0	935
546	Néhány hónapon belül feledésbe fog merülni.	You should stay in bed for three or four days.	It'll be forgotten in a few months' time.	False	False	0.9837322	151	151, 974, 764	0	322
547	Többé nem tudok belenyugodni a sértéseibe.	Tom had to live with the consequences of his actions.	I can't put up with his insults any longer.	False	False	1.0083038	62	62, 374, 767	0	207
548	Kiment Tomi.	Storm in a teacup.	Tom went outside.	False	False	0.87439	728	728, 884, 332	0	909
549	A szobám ki lett takarítva.	She had to stand in the train.	I had my room cleaned.	False	False	1.016153	6	6, 71, 129	0	518
550	Valami miatt mindig panaszkodik.	She doesn't want to talk about it.	He's always complaining about something.	False	False	0.7417741	159	159, 469, 826	0	28
551	Köszönöm, hogy önként jelentkeztél.	Thank God I am an atheist.	Thanks for volunteering.	False	False	0.96171737	601	601, 249, 533	0	293
552	Jól aludtál?	Who is sick?	Did you sleep well?	False	False	0.92921734	400	400, 852, 597	0	220
553	Nem emlékszem rá, hogy raktam-e már bele sót.	I do not remember if I have already added salt.	I do not remember if I have already added salt.	True	True	0.8802831	789	789, 738, 921	1.0	789
554	Tamás eltékozolta az egész örökségét.	Tom squandered his entire inheritance.	Tom squandered his entire inheritance.	True	True	0.95735896	796	796, 62, 71	1.0	796
555	Holnap Kumamotoba megyek, hogy lássam Aoi urat.	I will go to Kumamoto to see Mr Aoi tomorrow.	I will go to Kumamoto to see Mr Aoi tomorrow.	True	True	0.8243849	167	167, 778, 233	1.0	167
556	Nagyon meleg volt.	It was very hot.	It was very hot.	True	True	0.94146025	732	732, 271, 134	1.0	732
557	Megyek, megetetem a kacsákat.	Everyone wants to hear what everyone wants to hear.	I'm going to go feed the ducks.	False	False	1.0610254	883	883, 821, 921	0	502
558	A lányok aludtak.	The girls were asleep.	The girls were asleep.	True	True	1.0458825	756	756, 109, 553	1.0	756
559	Azt mondta nekem, hogy valaha gazdag ember volt.	To be surprised, to wonder, is to begin to understand.	He told me how he had once been a rich man.	False	True	0.96356916	533	533, 883, 776	0.3333333333333333	776
560	Kiadó házat keresek.	Tom makes furniture.	I am looking for a house to rent.	False	False	1.0168822	907	907, 979, 374	0	670
561	A jobb zoknid kifordítva vetted fel.	Next time, you should buy a larger size.	You have your right sock on wrong side out.	False	False	1.1701713	479	479, 431, 862	0	998
562	Tom elsétált az étteremből.	Tom decided to try sleeping without a pillow.	Tom walked away from the restaurant.	False	False	0.86878	71	71, 978, 678	0	372
563	Nem tudom abbahagyni a nevetést.	Self-pity won't help you.	I can't stop laughing.	False	False	0.95760083	139	139, 826, 652	0	564
564	Bolond vagy?	Who is sick?	Are you mad?	False	False	0.7681551	400	400, 345, 675	0	896
565	Azt akarom, hogy letartóztassák Tomot.	I want Tom to be arrested.	I want Tom to be arrested.	True	True	0.8566232	989	989, 201, 374	1.0	989
566	A fejlett országoknak segíteniük kell a fejlődő országokon.	Advanced countries must give aid to developing countries.	Advanced countries must give aid to developing countries.	True	True	0.7647991	286	286, 932, 894	1.0	286
567	Ez kellett Tominak.	Tom needed this.	Tom needed this.	True	True	0.9185884	839	839, 16, 915	1.0	839
568	Tegnap elmentem a háza előtt.	I was humiliated in public.	I passed by her house yesterday.	False	False	0.96364605	249	249, 773, 467	0	268
569	Most túlságosan elfoglalt vagyok ahhoz, hogy beszéljünk.	Everyone wants to hear what everyone wants to hear.	I'm too busy to talk to you now.	False	False	0.82493174	883	883, 689, 584	0	309
570	Miért akarod elkérni a kocsimat?	How about a cup of coffee?	Why do you want to borrow my car?	False	False	0.8792207	11	11, 12, 213	0	858
571	- Az a köcsög tökön rúgott.- Megérdemelted.	"""Did she like the film?"" - ""Yes, she did."""	"""That bitch kicked me in the balls."" ""You deserved it."""	False	False	0.98580337	202	202, 921, 828	0	825
572	Kurva anyád!	What a palaver!	Son of a bitch!	False	False	0.8770188	294	294, 830, 612	0	818
573	Segített a barátainak.	Stay away from my girlfriend.	She helped her friends.	False	False	1.0244837	619	619, 326, 622	0	836
574	Ez az igazgató érzékeny a kritikára.	This director is not insensitive to criticism.	This director is not insensitive to criticism.	True	True	0.9014598	613	613, 457, 641	1.0	613
575	Az ebéd délben van.	The light is on.	Lunch is at noon.	False	True	1.1886592	709	709, 523, 946	0.5	523
576	Hogyan tudjuk bebizonyítani, hogy ez valóban megtörtént?	How can we prove it actually happened?	How can we prove it actually happened?	True	True	0.8011539	319	319, 614, 742	1.0	319
577	Mindig panaszkodik, hogy milyen kicsi a szobája.	He is always complaining about how small his room is.	He is always complaining about how small his room is.	True	True	0.9029436	200	200, 826, 431	1.0	200
578	Baszd meg anyád, köcsög.	I don't want to be lame; I want to be cool!!	Fuck your mom, bitch.	False	False	0.9823158	921	921, 828, 0	0	817
579	Úgy viselkedett, mint egy gyerek.	He behaved like a child.	He behaved like a child.	True	True	0.8881403	458	458, 826, 233	1.0	458
580	Nem szánalmas, hanem közkedvelt akarok lenni!!	I don't want to be lame; I want to be cool!!	I don't want to be lame; I want to be cool!!	True	True	0.8496506	921	921, 437, 0	1.0	921
581	Néhány szomszéd nagyon hangos.	Some neighbors are very noisy.	Some neighbors are very noisy.	True	True	1.0112556	582	582, 271, 481	1.0	582
582	Vannak itt emberek, akiknek szükségük van a segítségedre.	They are too busy fighting against each other to care for common ideals.	There are people here who need your help.	False	False	1.0193727	904	904, 374, 801	0	646
583	Az eszperantóban a hangsúly mindig az utolsó előtti szótagra esik.	In Esperanto, the main stress always falls on the second-to-last syllable.	In Esperanto, the main stress always falls on the second-to-last syllable.	True	True	0.6176405	741	741, 246, 750	1.0	741
584	Zamenhof, a tervezett eszperantó nyelv megalkotója, szemorvos volt.	Zamenhof, the creator of Esperanto, was an ophthalmologist.	Zamenhof, the creator of Esperanto, was an ophthalmologist.	True	True	0.58436525	750	750, 739, 649	1.0	750
585	Ő egy gyenge akaratú ember.	This world is just an insane asylum.	He is a man of weak character.	False	False	0.86566854	554	554, 469, 826	0	860
