	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
399	Te takarítod fel.	The 23 fits you better.	You clean up.	False	False	1.1927135	375	375, 300, 841	0	454
400	Az üzletünk nincs nyitva.	This world is just an insane asylum.	Our store isn't open.	False	False	1.0433439	554	554, 451, 548	0	299
401	Amikor végre úgy döntött Tom, hogy beismeri homoszexualitását, már mindenki tudta.	When Tom finally decided to come out of the closet, everyone already knew he was gay.	When Tom finally decided to come out of the closet, everyone already knew he was gay.	True	True	0.82942474	978	978, 498, 630	1.0	978
402	Tényleg szakítani akarsz a barátnőddel?	Do you really want to break up with your girlfriend?	Do you really want to break up with your girlfriend?	True	True	0.9481858	269	269, 566, 315	1.0	269
403	Őrülten féltékeny a feleségére.	He is madly jealous of his woman.	He is madly jealous of his woman.	True	True	0.88234663	318	318, 824, 468	1.0	318
404	- Apa, miért kék az ég? - Hát mert az!	"""Daddy, why is the sky blue?"" ""Well, it just is."""	"""Daddy, why is the sky blue?"" ""Well, it just is."""	True	True	1.0146831	599	599, 247, 491	1.0	599
405	A kapitány megparancsolta az embereinek, hogy tüzeljenek.	The captain ordered his men to fire.	The captain ordered his men to fire.	True	True	0.8608351	643	643, 112, 514	1.0	643
406	Mondta Tom, hogy tudni vélte, mi a probléma.	Tom said he thought he knew what the problem was.	Tom said he thought he knew what the problem was.	True	True	0.8590584	630	630, 67, 107	1.0	630
407	A vállamon aludt el.	I went down by elevator.	She fell asleep on my shoulder.	False	False	1.2071416	483	483, 835, 865	0	638
408	Ki volt ma itt az első?	Who was the first one here today?	Who was the first one here today?	True	True	0.9897833	650	650, 400, 251	1.0	650
409	Ez a lárma elviselhetetlen.	Nobody is indispensable.	This noise is unbearable.	False	True	0.91249204	292	292, 472, 20	0.3333333333333333	20
410	Gyakran repülsz?	You should ignore what he says.	Do you fly frequently?	False	False	1.0742055	926	926, 919, 110	0	993
411	Házas vagyok, és van két gyerekem.	I am married and I have a daughter.	I am married and have two children.	False	False	0.95731544	773	773, 514, 706	0	1
412	Ez sokat segítene.	The 23 fits you better.	That would be helpful.	False	False	1.1253638	375	375, 38, 397	0	415
413	Nem vagy álmos?	Who is sick?	Aren't you sleepy?	False	False	1.1285516	400	400, 802, 39	0	142
414	Noha nem én nyertem, de azért sikerült kapnom egy vigaszdíjat.	I didn't win, but at least I got a consolation prize.	I didn't win, but at least I got a consolation prize.	True	True	0.9819623	626	626, 250, 888	1.0	626
415	A rendőr a szokásos éjszakai őrjáratán volt.	The policeman was on his usual nightly round.	The policeman was on his usual nightly round.	True	True	0.9138361	320	320, 713, 958	1.0	320
416	Amikor kicsi voltam, szerettem volna háziállatnak egy barnamedvét, hogy megijessze a szomszédokat.	When I was little, I wanted to have a pet brown bear to scare my neighbors.	When I was little, I wanted to have a pet brown bear to scare my neighbors.	True	True	0.7993535	233	233, 394, 903	1.0	233
417	Tomi radikális.	First impressions matter.	Tom is radical.	False	True	1.105367	853	853, 546, 815	0.5	546
418	Mit szólna egy csésze teához?	Was that part of your plan?	Would you like to have a cup of tea?	False	False	1.0231768	251	251, 153, 247	0	10
419	Gyerekek játszanak a parton.	Several children are playing on the beach.	Several children are playing on the beach.	True	True	0.92769456	245	245, 891, 699	1.0	245
420	Jártál valaha külföldön?	Was that part of your plan?	Have you ever visited a foreign country?	False	False	1.1468616	251	251, 738, 554	0	145
421	A vonatban állnia kellett.	She had to stand in the train.	She had to stand in the train.	True	True	1.0955113	6	6, 371, 349	1.0	6
422	Abba kell hagynod a piálást.	Don't forget to write the zip code.	You must quit drinking.	False	False	1.1813732	820	820, 174, 998	0	547
423	A macska a lábtörlőn van	There is a big hole in your stocking.	The cat is on the mat.	False	False	1.0249962	152	152, 192, 461	0	266
424	Kettejük közül ő a szorgalmasabb.	He is the more diligent of the two.	He is the more diligent of the two.	True	True	0.9715458	641	641, 318, 694	1.0	641
425	Eljönnél velem a folyóhoz?	I knew you could do it, Tom.	Won't you go with me to the river?	False	True	1.1083872	210	210, 763, 738	0.5	763
426	Róma sem egy nap alatt épült fel.	Rome was not built in a day.	Rome was not built in a day.	True	True	0.816118	889	889, 108, 540	1.0	889
427	Akkora vagy!	Today is a big day, son!	You're so big.	False	False	1.0703808	758	758, 818, 753	0	136
428	Az infláció csökken.	Excessive supply leads to a drop in prices.	Inflation is down.	False	True	0.9031552	517	517, 163, 179	0.3333333333333333	179
429	Van egy iskola a házam közelében.	There is a school near my house.	There is a school near my house.	True	True	0.87042236	274	274, 152, 864	1.0	274
430	Érdemes megnézni a várat.	You can do it from the outside.	The castle is worth visiting.	False	False	1.0007118	810	810, 945, 617	0	770
431	Nagyon gyorsan tudok írni.	I can't stop laughing.	I can write very fast.	False	True	0.99234545	564	564, 174, 806	0.3333333333333333	806
432	Ő és én hasonlóan gondolkodunk.	I feel good in my own skin.	He and I are like-minded.	False	False	1.0161561	659	659, 691, 429	0	880
433	Ágyban kéne maradnia három vagy négy napig.	You should stay in bed for three or four days.	You should stay in bed for three or four days.	True	True	0.8097383	151	151, 78, 330	1.0	151
434	Ajándékot keresek az édesanyámnak.	I don't need anything... just a new pair of pants.	I am looking for a present for my mother.	False	False	1.0770439	116	116, 426, 361	0	812
435	Ez az én válaszom!	That's MY line!	That's MY line!	True	True	1.0632291	411	411, 988, 381	1.0	411
436	Lenne az ellen kifogásod, ha segítenék?	Self-pity won't help you.	Would you mind if I help?	False	False	1.0651476	139	139, 489, 559	0	636
437	Te értetted, mit mondott?	Leave that there.	Did you make out what he said?	False	False	1.1449822	300	300, 461, 611	0	350
438	Egy férfi nem sír nyilvánosság előtt.	They say love is blind.	Man will not cry in public.	False	False	1.04699	548	548, 40, 365	0	74
439	Van söröm.	You went too far.	I've got beer.	False	False	1.2055279	121	121, 967, 300	0	874
440	Nagyon dögös vagy.	Better a small gain than a great loss.	You're so hot.	False	False	1.0136933	397	397, 472, 17	0	140
441	Tudna nekem egy jobb árat mondani?	Can you give me a better price?	Can you give me a better price?	True	True	0.9757768	69	69, 496, 875	1.0	69
442	Azért, mert lány vagy.	I got over it. You should, too.	That's because you're a girl.	False	False	1.0806277	784	784, 988, 364	0	446
443	Tomit fel kell tartóztatni.	You need to stop wasting time.	Tom needs to be stopped.	False	False	1.0366184	916	916, 810, 454	0	893
444	Kevésbé türelmes, mint a bátyja.	Tom is richer than Mary.	He is less patient than his brother.	False	False	0.9247023	695	695, 397, 290	0	188
445	Az épület húszemeletes.	The building has twenty floors.	The building has twenty floors.	True	True	0.96199274	13	13, 235, 937	1.0	13
446	Úgy hallottam, hogy bébiszittert keresel.	The noise gets on my nerves.	I heard you were looking for a babysitter.	False	False	1.0147749	166	166, 381, 738	0	551
447	Csupán tíz százalékát használjuk az agyunknak.	We only use 10% of our brain.	We only use 10% of our brain.	True	True	0.8564985	919	919, 330, 686	1.0	919
448	Nekem ez elég.	This is none of your business.	That's enough for me.	False	True	1.0774386	339	339, 325, 375	0.5	325
449	Elhitette velem azt, hogy nem hallott engem.	He begged us to go with him.	She pretended that she didn't hear me.	False	False	0.98705375	514	514, 250, 381	0	107
450	Felkapcsolták a világítást.	This world is just an insane asylum.	The light is on.	False	False	1.0012293	554	554, 810, 24	0	709
451	Te hülye!	This is silly!	You are stupid.	False	False	1.2006283	830	830, 734, 450	0	829
452	Külföldi vagyok.	Leave that there.	I am a foreigner.	False	True	1.0788755	300	300, 887, 635	0.5	887
453	A tanárunk egy gentlemen, a szó igazi értelmében.	Our teacher is a gentleman in the true sense of the word.	Our teacher is a gentleman in the true sense of the word.	True	True	0.84344125	672	672, 977, 554	1.0	672
454	Általában sosem vagyok otthon, amikor a füvet nyírják, ezért csak a lenyírt gyepet látom.	If the world weren't in the shape it is now, I could trust anyone.	I wasn't usually home when the lawn was cut, so all I ever saw were the results.	False	False	0.906955	903	903, 908, 116	0	298
455	Csak nem szarkazmust hallok ki a szavaidból?	I saw somebody steal the merchandise.	Do I detect sarcasm?	False	False	1.07606	835	835, 820, 591	0	391
456	Két szemem van.	I have two eyes.	I have two eyes.	True	True	0.9535693	972	972, 548, 592	1.0	972
457	Iskolánk a város központjában található.	Our school is in the center of the town.	Our school is in the center of the town.	True	True	0.88839316	790	790, 313, 274	1.0	790
458	Az egy magas épület, ugye?	Blue suits you well.	That is a high building, is it not?	False	False	1.141005	628	628, 728, 344	0	95
459	Kérjük, adja meg a nevét és a címét ezen az űrlapon!	Give me that piece of paper, and I will inspect it!	Please fill in your name and address on this form.	False	False	0.92659783	769	769, 386, 491	0	217
460	Láttam, hogy valaki ellopta az árut.	I knew you could do it, Tom.	I saw somebody steal the merchandise.	False	False	0.94226384	210	210, 895, 810	0	835
461	Tom egész nap dolgozott tegnap.	Tom talks fast.	Tom worked all day yesterday.	False	False	1.0382197	332	332, 882, 841	0	713
462	Arthur kora ötvenes éveiben járt.	Arthur was in his early fifties.	Arthur was in his early fifties.	True	True	0.9001801	236	236, 836, 558	1.0	236
463	Szednünk kell a lábunkat.	Children love to dig in the sand.	We must hurry.	False	False	1.0545924	174	174, 820, 864	0	580
464	Meg tudsz őrizni egy titkot?	There is nothing to be scared of.	Can you keep a secret?	False	True	1.0354991	38	38, 489, 598	0.3333333333333333	598
465	Ön nem volt ott? - kérdezte Jordan úr.	Tom loaned me that DVD.	"""Weren't you there?"" asked Mr Jordan."	False	False	0.9868293	250	250, 499, 122	0	939
466	Részletes utasításokat adtam neki.	I gave him detailed instructions.	I gave him detailed instructions.	True	True	0.9116409	55	55, 766, 204	1.0	55
467	Szeretsz utazni?	I knew you could do it, Tom.	Do you like trips?	False	False	1.1701173	210	210, 841, 361	0	798
468	A kanapé alatt van a tv-távirányító.	There is a TV remote control under the couch.	There is a TV remote control under the couch.	True	True	1.0039636	848	848, 680, 617	1.0	848
469	Ezt a tényt nem szabad elfelejteni.	This fact must not be forgotten.	This fact must not be forgotten.	True	True	0.7499831	377	377, 731, 404	1.0	377
470	Szeretném tudni, ki kezdte ezt.	Learn to control it or it will control you.	I want to know who started this.	False	False	1.0340884	489	489, 210, 747	0	595
471	Siess!	Blue suits you well.	Hurry it up!	False	False	1.1090764	628	628, 830, 375	0	422
472	Tom kinyitotta az ajtót, mielőtt még Maria kopogni tudott volna.	Tom opened the door before Mary had a chance to knock.	Tom opened the door before Mary had a chance to knock.	True	True	0.9807869	103	103, 106, 621	1.0	103
473	Téged meglőttek, Tom.	You got shot, Tom.	You got shot, Tom.	True	True	1.0137672	482	482, 841, 381	1.0	482
474	Kivel mentél szörfözni?	Don't step on the broken glass.	Who did you go surfing with?	False	True	1.168633	591	591, 863, 738	0.5	863
475	Attól tartok, nem jön el.	Don't step on the broken glass.	I am afraid he won't come.	False	False	1.0250746	591	591, 381, 300	0	655
476	Azt akarja, hogy barátok legyenek csak.	This is because you do not want to be alone.	She wants him to be just a friend.	False	True	0.9462124	897	897, 469, 56	0.5	469
477	Péter egy kandúrt vásárol.	Peter is buying a tomcat.	Peter is buying a tomcat.	True	True	0.99753714	715	715, 835, 879	1.0	715
478	Mari fodrász.	Tom needed you.	Mary is a hairdresser.	False	False	1.2191815	882	882, 800, 841	0	65
479	Az a hír kapott szárnyra, hogy kirúgták.	Tom got Mary to scratch the part of his back he couldn't reach.	There are rumors in the air that he was fired.	False	False	0.9676523	106	106, 193, 267	0	340
480	Csak kérdezem magamban, hogy ez mindenki másnak ugyanaz-e.	I can only wonder if this is the same for everyone else.	I can only wonder if this is the same for everyone else.	True	True	0.89265096	899	899, 201, 56	1.0	899
481	Ez képen jobban néz ki, mint a valóságban.	That looks better in the picture than in reality.	That looks better in the picture than in reality.	True	True	0.7169603	588	588, 931, 900	1.0	588
482	Senki nem szerzett elég szavazatot ahhoz, hogy megnyerje a szavazást.	No man received enough votes to win the nomination.	No man received enough votes to win the nomination.	True	True	0.72854495	265	265, 67, 18	1.0	265
483	Jó leszek.	Leave that there.	I'll be good.	False	False	1.0751107	300	300, 381, 423	0	297
484	Moziba mész?	The 23 fits you better.	Are you going to a movie?	False	False	1.2164372	375	375, 802, 91	0	172
485	Ő nem beszél sokat.	Love is never wasted.	He doesn't talk much.	False	False	0.9976367	558	558, 832, 698	0	33
486	Aláírtam a szerződést.	I signed the contract.	I signed the contract.	True	True	0.9872172	126	126, 250, 552	1.0	126
487	Meddig kell várnom?	Did I miss something?	How long do I have to wait?	False	False	1.1446667	39	39, 250, 69	0	164
488	Elmehetünk máshová?	May I leave a message?	Could we go somewhere else?	False	False	1.1292313	875	875, 251, 983	0	914
489	Azért jött, hogy megkérjen minket, hogy segítsünk neki.	He begged us to go with him.	He came to ask us to help him.	False	True	0.9145254	514	514, 250, 511	0.3333333333333333	511
490	Milyen volt a franciaóra?	Was that part of your plan?	How was the French class?	False	True	1.0052197	251	251, 8, 400	0.5	8
491	Nagyon meg kéne javítani a tetőt.	All that matters is to be happy.	The roof is really in need of repair.	False	False	0.9173908	986	986, 38, 289	0	235
492	Tom rákényszerült, hogy eladja a gazdaságát.	Tom squandered his entire inheritance.	Tom was forced to sell his farm.	False	True	0.84328914	796	796, 382, 505	0.5	382
493	Menjünk, igyunk meg egy kávét.	Please let go of my arm.	Let's go grab a cup of coffee.	False	False	0.9833586	381	381, 738, 591	0	480
494	A nők általában 10 évvel tovább élnek mint a férfiak.	Women usually live 10 years longer than men do.	Women usually live 10 years longer than men do.	True	True	0.68325543	176	176, 93, 877	1.0	176
495	Tom elhatározta, hogy megpróbál tabletta nélkül aludni.	Tom decided to try sleeping without a pillow.	Tom decided to try sleeping without a pillow.	True	True	0.93129647	71	71, 978, 715	1.0	71
496	Az ember nem olyan mindenható, mint Isten.	Money is the root of all evil.	Man is not as almighty as God.	False	True	0.8813826	966	966, 851, 56	0.5	851
497	Tomi haja hátra van fésülve.	Something is watching me.	Tom wears his hair slicked back.	False	False	0.9841404	111	111, 548, 121	0	827
498	Kívülről meg tudod tenni.	Learn to control it or it will control you.	You can do it from the outside.	False	False	1.1113784	489	489, 38, 210	0	810
499	Ez számomra volapük.	Please let go of my arm.	It's all Greek to me.	False	False	1.2683234	381	381, 738, 830	0	68
500	Körülbelül 133 kilométerre van Londontól.	It's about 133 kilometers from London.	It's about 133 kilometers from London.	True	True	0.7572658	313	313, 838, 973	1.0	313
501	Ne hajtson annyira a bosszú!	Get your arse into gear!	Do not be so vengeful!	False	False	1.0040939	734	734, 485, 591	0	437
502	A nevem Jack.	My name is Jack.	My name is Jack.	True	True	1.1476666	556	556, 250, 841	1.0	556
503	Zamenhof, a tervezett eszperantó nyelv kezdeményezője, szemorvos volt.	Zamenhof, creator of the constructed language Esperanto, was an ophthalmologist.	Zamenhof, creator of the constructed language Esperanto, was an ophthalmologist.	True	True	0.8532393	739	739, 750, 747	1.0	739
504	Vidd haza!	This is silly!	Take it home.	False	False	1.058817	830	830, 539, 437	0	797
505	Gyengéden a vállára tette a kezét.	I feel good in my own skin.	He put his hand gently on her shoulder.	False	False	0.997236	659	659, 540, 977	0	362
506	Tomi aláírt egy beleegyezési nyilatkozatot.	She gave me a conflicting answer.	Tom signed a confession.	False	False	0.89351404	766	766, 707, 677	0	127
507	Minden könyvtári könyvet vissza kell vinni év végéig.	You should return all the library books before the end of the year.	You should return all the library books before the end of the year.	True	True	0.8425739	229	229, 479, 151	1.0	229
508	A Nap egy közepes csillag.	The sun is a medium-sized star.	The sun is a medium-sized star.	True	True	0.88634133	654	654, 402, 637	1.0	654
509	Jól beszélsz kínaiul?	Because I speak Chinese.	Do you speak Chinese well?	False	True	1.0809118	80	80, 948, 881	0.5	948
510	Az igazat megvallva, én már láttam ezt a filmet.	To tell the truth, I've already seen that movie.	To tell the truth, I've already seen that movie.	True	True	0.991503	532	532, 210, 250	1.0	532
511	Tomi felbontott egy sört.	Tom opened a beer.	Tom opened a beer.	True	True	0.9802946	607	607, 715, 250	1.0	607
512	Senki sem pótolhatatlan.	Learn to control it or it will control you.	Nobody is indispensable.	False	False	1.0936741	489	489, 821, 820	0	292
513	Rózsákat ültettem a kertbe.	I planted roses in the garden.	I planted roses in the garden.	True	True	0.8606508	593	593, 152, 603	1.0	593
514	Biztos, hogy ő egy kedves ember, de nem nagyon okos.	It is true he is a learned man, but he lacks common sense.	He is a nice person, to be sure, but not very clever.	False	True	0.874423	457	457, 563, 970	0.5	563
515	Kell valami étel.	You have foul breath.	I need food.	False	False	1.0701877	738	738, 375, 628	0	380
516	Szedd össze a játékaidat!	Get your arse into gear!	Gather your toys together.	False	True	1.0368032	734	734, 971, 422	0.5	971
517	Elpusztította az ellenségeit.	He exterminated his enemies.	He exterminated his enemies.	True	True	0.8371916	43	43, 16, 360	1.0	43
518	Add oda azt a darab papírt, majd én megvizsgálom.	You sent me your photo.	Give me that piece of paper, and I will inspect it!	False	True	1.0040036	779	779, 769, 250	0.5	769
519	Biztos vagyok benne, hogy korán elmegy.	This is because you do not want to be alone.	I'm sure he'll leave early.	False	False	1.0467879	897	897, 986, 988	0	355
520	A földeken dolgozik.	He works in the fields.	He works in the fields.	True	True	0.9154732	218	218, 774, 456	1.0	218
521	Amit Tomi mondott, annak semmi értelme.	I fear that is the truth.	What Tom said doesn't make sense.	False	False	1.004121	895	895, 766, 490	0	398
522	Szeret Ön táncolni?	Why'd you go to Japan?	Do you like to dance?	False	False	1.1124284	703	703, 948, 981	0	724
523	Értékelem a segítségedet és a barátságodat.	I value your help and friendship.	I value your help and friendship.	True	True	0.98193777	429	429, 986, 925	1.0	429
524	Én tudom, hogy úgy történt.	I knew you could do it, Tom.	I knew it would happen this way.	False	True	0.9201027	210	210, 289, 899	0.5	289
525	Ne közelíts a barátnőmhöz!	Surely you are Tom's father.	Stay away from my girlfriend.	False	False	1.0413775	426	426, 344, 823	0	619
526	A lámpa szürke.	The lamp is grey.	The lamp is grey.	True	True	0.8525822	252	252, 186, 877	1.0	252
527	Helyesled azt, amit csinál?	Learn to control it or it will control you.	Do you approve of what she is doing?	False	False	1.0594091	489	489, 251, 392	0	23
528	Mária kellett Tominak.	Tom needed you.	Tom needed Mary.	False	True	1.092957	882	882, 800, 250	0.5	800
529	Járnak iskolába a gyerekek?	Do the children go to school?	Do the children go to school?	True	True	0.9513242	244	244, 866, 702	1.0	244
530	Nyelvtan szempontjából rendben van, de egy anyanyelvű nem mondana ilyet.	Anyone who doesn't know foreign languages knows nothing of his own.	Grammatically, it's correct, but native speakers wouldn't say something like that.	False	True	0.9332514	832	832, 246, 457	0.5	246
531	A matematika óra jó.	Better a small gain than a great loss.	The mathematics class is good.	False	False	1.0872679	397	397, 864, 821	0	283
532	Elnökként beiktatták őt.	He was inaugurated as President.	He was inaugurated as President.	True	True	0.9275886	414	414, 16, 43	1.0	414
533	Beszéltem Tomival telefonon.	Tom loaned me that DVD.	I spoke to Tom on the phone.	False	True	1.0204779	250	250, 841, 677	0.3333333333333333	677
534	- Nem - ismételte az angol.	You can't trust computer translation.	"""No,"" repeated the Englishman."	False	False	1.1141883	708	708, 24, 80	0	413
535	Jakab nagyon szigorú a gyermekeivel.	Jack is very severe with his children.	Jack is very severe with his children.	True	True	0.8136797	306	306, 318, 694	1.0	306
536	Kórházba kellene menned.	Please let go of my arm.	You should go to the hospital.	False	False	1.0491041	381	381, 591, 87	0	746
537	Talán segítséget kellene szereznünk.	There is nothing to be scared of.	Maybe we should get some help.	False	False	1.0481391	38	38, 635, 986	0	786
538	Vettünk egy nagy zongorát, ami a fél nappalit elfoglalta.	I can play the guitar.	We bought a grand piano which took up half of our living room.	False	True	0.976889	156	156, 996, 173	0.5	996
539	A macskák látnak a sötétben?	Do cats see in the dark?	Do cats see in the dark?	True	True	0.8570771	178	178, 502, 903	1.0	178
540	Ha ilyen lehetnék...	If I could be like that...	If I could be like that...	True	True	1.0432612	423	423, 419, 882	1.0	423
541	Ő a tökéletes pasi.	All that matters is to be happy.	He's the perfect guy.	False	False	1.0775493	986	986, 56, 977	0	216
542	A nővérem minden reggel hajat mos.	It'll probably rain tomorrow.	My sister washes her hair every morning.	False	False	0.97492313	620	620, 728, 502	0	276
543	A véletlen egy síközpontban hozott össze bennünket.	This world is just an insane asylum.	Chance has thrown us together at a skiing resort.	False	False	0.9901649	554	554, 760, 173	0	772
544	Ez nagyon furcsa.	This is very strange.	This is very strange.	True	True	0.90494335	609	609, 606, 472	1.0	609
545	"Mivel a kommunizmus összeomlott, mostanában a kapitalizmust vádolják azzal, hogy ""világuralomra tör""."	"As communism has collapsed, capitalism is now accused of trying to ""dominate the world."""	"As communism has collapsed, capitalism is now accused of trying to ""dominate the world."""	True	True	0.726069	935	935, 933, 931	1.0	935
546	Néhány hónapon belül feledésbe fog merülni.	It'll be forgotten in a few months' time.	It'll be forgotten in a few months' time.	True	True	0.88995254	322	322, 78, 242	1.0	322
547	Többé nem tudok belenyugodni a sértéseibe.	There is nothing to be scared of.	I can't put up with his insults any longer.	False	False	0.9044019	38	38, 908, 673	0	207
548	Kiment Tomi.	Tom needed Mary.	Tom went outside.	False	False	1.2692561	800	800, 841, 882	0	909
549	A szobám ki lett takarítva.	To be perfect she lacked just one defect.	I had my room cleaned.	False	False	1.0814643	540	540, 108, 841	0	518
550	Valami miatt mindig panaszkodik.	He won her love.	He's always complaining about something.	False	False	0.9949012	468	468, 698, 548	0	28
551	Köszönöm, hogy önként jelentkeztél.	Thanks for helping me.	Thanks for volunteering.	False	False	1.0613208	622	622, 986, 525	0	293
552	Jól aludtál?	Tom tricked us again.	Did you sleep well?	False	False	1.2218846	841	841, 121, 344	0	220
553	Nem emlékszem rá, hogy raktam-e már bele sót.	There is a big hole in your stocking.	I do not remember if I have already added salt.	False	False	0.9681561	152	152, 247, 888	0	789
554	Tamás eltékozolta az egész örökségét.	Tom squandered his entire inheritance.	Tom squandered his entire inheritance.	True	True	0.9643115	796	796, 289, 803	1.0	796
555	Holnap Kumamotoba megyek, hogy lássam Aoi urat.	I will go to Kumamoto to see Mr Aoi tomorrow.	I will go to Kumamoto to see Mr Aoi tomorrow.	True	True	0.9381	167	167, 386, 250	1.0	167
556	Nagyon meleg volt.	She had a little money.	It was very hot.	False	True	0.8975345	639	639, 475, 732	0.3333333333333333	732
557	Megyek, megetetem a kacsákat.	Children love to dig in the sand.	I'm going to go feed the ducks.	False	False	0.9828366	174	174, 381, 864	0	502
558	A lányok aludtak.	The girls were asleep.	The girls were asleep.	True	True	1.0518382	756	756, 121, 982	1.0	756
559	Azt mondta nekem, hogy valaha gazdag ember volt.	He told me how he had once been a rich man.	He told me how he had once been a rich man.	True	True	0.99240184	776	776, 760, 210	1.0	776
560	Kiadó házat keresek.	People want to own land.	I am looking for a house to rent.	False	False	1.0064274	110	110, 979, 181	0	670
561	A jobb zoknid kifordítva vetted fel.	The 23 fits you better.	You have your right sock on wrong side out.	False	True	1.0972133	375	375, 998, 397	0.5	998
562	Tom elsétált az étteremből.	Tom walked away from the restaurant.	Tom walked away from the restaurant.	True	True	0.92602634	372	372, 125, 909	1.0	372
563	Nem tudom abbahagyni a nevetést.	God forbid that anything should happen to Tom.	I can't stop laughing.	False	False	1.0012922	56	56, 38, 903	0	564
564	Bolond vagy?	Who is sick?	Are you mad?	False	False	1.1375227	400	400, 802, 220	0	896
565	Azt akarom, hogy letartóztassák Tomot.	He begged us to go with him.	I want Tom to be arrested.	False	False	1.0087496	514	514, 423, 490	0	989
566	A fejlett országoknak segíteniük kell a fejlődő országokon.	Advanced countries must give aid to developing countries.	Advanced countries must give aid to developing countries.	True	True	0.876148	286	286, 932, 794	1.0	286
567	Ez kellett Tominak.	Tom needed this.	Tom needed this.	True	True	1.1367252	839	839, 250, 882	1.0	839
568	Tegnap elmentem a háza előtt.	Please let go of my arm.	I passed by her house yesterday.	False	False	1.0335766	381	381, 344, 591	0	268
569	Most túlságosan elfoglalt vagyok ahhoz, hogy beszéljünk.	There is nothing to be scared of.	I'm too busy to talk to you now.	False	False	0.926734	38	38, 897, 986	0	309
570	Miért akarod elkérni a kocsimat?	Can your brother drive a car?	Why do you want to borrow my car?	False	True	1.0221465	388	388, 858, 820	0.5	858
571	- Az a köcsög tökön rúgott.- Megérdemelted.	Don't step on the broken glass.	"""That bitch kicked me in the balls."" ""You deserved it."""	False	False	0.99068487	591	591, 603, 769	0	825
572	Kurva anyád!	What a palaver!	Son of a bitch!	False	False	1.1945459	294	294, 375, 344	0	818
573	Segített a barátainak.	Thanks for helping me.	She helped her friends.	False	False	0.98025143	622	622, 635, 132	0	836
574	Ez az igazgató érzékeny a kritikára.	This director is not insensitive to criticism.	This director is not insensitive to criticism.	True	True	0.8534312	613	613, 488, 38	1.0	613
575	Az ebéd délben van.	It's standard procedure.	Lunch is at noon.	False	True	1.1436299	288	288, 617, 523	0.3333333333333333	523
576	Hogyan tudjuk bebizonyítani, hogy ez valóban megtörtént?	How can we prove it actually happened?	How can we prove it actually happened?	True	True	0.88393354	319	319, 377, 201	1.0	319
577	Mindig panaszkodik, hogy milyen kicsi a szobája.	She knows what she wants.	He is always complaining about how small his room is.	False	False	0.9278841	826	826, 38, 970	0	200
578	Baszd meg anyád, köcsög.	The 23 fits you better.	Fuck your mom, bitch.	False	False	1.1643273	375	375, 450, 455	0	817
579	Úgy viselkedett, mint egy gyerek.	He behaved like a child.	He behaved like a child.	True	True	0.7944343	458	458, 488, 105	1.0	458
580	Nem szánalmas, hanem közkedvelt akarok lenni!!	There is nothing to be scared of.	I don't want to be lame; I want to be cool!!	False	False	0.9341891	38	38, 897, 986	0	921
581	Néhány szomszéd nagyon hangos.	This kind of thing happens.	Some neighbors are very noisy.	False	True	0.89361954	472	472, 582, 20	0.5	582
582	Vannak itt emberek, akiknek szükségük van a segítségedre.	There are people here who need your help.	There are people here who need your help.	True	True	0.94749343	646	646, 904, 374	1.0	646
583	Az eszperantóban a hangsúly mindig az utolsó előtti szótagra esik.	In Esperanto, the main stress always falls on the second-to-last syllable.	In Esperanto, the main stress always falls on the second-to-last syllable.	True	True	0.73711705	741	741, 246, 461	1.0	741
584	Zamenhof, a tervezett eszperantó nyelv megalkotója, szemorvos volt.	Zamenhof, creator of the constructed language Esperanto, was an ophthalmologist.	Zamenhof, the creator of Esperanto, was an ophthalmologist.	False	True	0.8042346	739	739, 750, 671	0.5	750
585	Ő egy gyenge akaratú ember.	She's a cold-hearted bitch.	He is a man of weak character.	False	True	0.86382544	824	824, 860, 488	0.5	860
586	Senki nem tudja a választ.	No one has the answer.	No one has the answer.	True	True	0.9660239	393	393, 525, 552	1.0	393
587	Valami nyilvánvalóan rossz.	It is unfortunately true.	Something's obviously wrong.	False	False	0.99802566	404	404, 38, 40	0	335
588	Nem értem ezt a verset.	I didn't win, but at least I got a consolation prize.	I don’t understand this poem.	False	False	1.0075961	626	626, 364, 834	0	296
589	Ha ezt érted, a többi majdnem ugyanaz.	If you understand this one, then the others are nearly the same.	If you understand this one, then the others are nearly the same.	True	True	0.85366607	201	201, 549, 375	1.0	201
590	Én tudom, milyen az, valakit elveszíteni.	Learn to control it or it will control you.	I know what it's like to lose someone.	False	False	0.95547724	489	489, 903, 38	0	63
591	Párizsban vannak?	Are they in Paris?	Are they in Paris?	True	True	0.9934685	359	359, 153, 914	1.0	359
592	Háromszor hánytam.	Tom tricked us again.	I threw up three times.	False	False	1.0685984	841	841, 344, 300	0	459
593	Követtél?	Did I miss something?	Have you been following me?	False	False	1.132939	39	39, 251, 220	0	232
594	Miért mentél Japánba?	Was that part of your plan?	Why'd you go to Japan?	False	True	1.0375781	251	251, 703, 153	0.5	703
595	Most, hogy Mary elment, Tom boldogabb.	Now that Mary has left, Tom is happier.	Now that Mary has left, Tom is happier.	True	True	0.8674004	347	347, 153, 785	1.0	347
596	Nem tartozik rád.	Two weeks went by.	This is none of your business.	False	False	0.9832196	371	371, 710, 456	0	339
